CIRCUS NAME,VENUE NAME,ADDRESS,CITY,STATE,ZIP,COORDS,City / Area,STATE,Show Date
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Monday, May 26, 2025"
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Tuesday, May 27, 2025"
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Wednesday, May 28, 2025"
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Thursday, May 29, 2025"
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Friday, May 30, 2025"
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Saturday, May 31, 2025"
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Sunday, June 1, 2025"
TEST,Galeries Chagnon,1200 Bd Alphonse-Desjardins,Lévis,QC,G6V 6Y8,"46.796312291547494, -71.17055391787028",Levis,QC,"Monday, June 2, 2025"
TEST,Promenades Drummondville,755 René-Lévesque Blvd,Drummondville,QC,J2C 6Y7,"45.89990663839293, -72.51824356023931",Drummondville,QC,"Tuesday, June 3, 2025"
TEST,Promenades Drummondville,755 René-Lévesque Blvd,Drummondville,QC,J2C 6Y7,"45.89990663839293, -72.51824356023931",Drummondville,QC,"Wednesday, June 4, 2025"
TEST,Promenades Drummondville,755 René-Lévesque Blvd,Drummondville,QC,J2C 6Y7,"45.89990663839293, -72.51824356023931",Drummondville,QC,"Thursday, June 5, 2025"
TEST,Promenades Drummondville,755 René-Lévesque Blvd,Drummondville,QC,J2C 6Y7,"45.89990663839293, -72.51824356023931",Drummondville,QC,"Friday, June 6, 2025"
TEST,Promenades Drummondville,755 René-Lévesque Blvd,Drummondville,QC,J2C 6Y7,"45.89990663839293, -72.51824356023931",Drummondville,QC,"Saturday, June 7, 2025"
TEST,Promenades Drummondville,755 René-Lévesque Blvd,Drummondville,QC,J2C 6Y7,"45.89990663839293, -72.51824356023931",Drummondville,QC,"Sunday, June 8, 2025"
TEST,Promenades Drummondville,755 René-Lévesque Blvd,Drummondville,QC,J2C 6Y7,"45.89990663839293, -72.51824356023931",Drummondville,QC,"Monday, June 9, 2025"
TEST,Galeries Granby,40 Rue Évangéline,Granby,QC,J2G 8K1,"45.41549237742078, -72.7496430737538",Granby,QC,"Tuesday, June 10, 2025"
TEST,Galeries Granby,40 Rue Évangéline,Granby,QC,J2G 8K1,"45.41549237742078, -72.7496430737538",Granby,QC,"Wednesday, June 11, 2025"
TEST,Galeries Granby,40 Rue Évangéline,Granby,QC,J2G 8K1,"45.41549237742078, -72.7496430737538",Granby,QC,"Thursday, June 12, 2025"
TEST,Galeries Granby,40 Rue Évangéline,Granby,QC,J2G 8K1,"45.41549237742078, -72.7496430737538",Granby,QC,"Friday, June 13, 2025"
TEST,Galeries Granby,40 Rue Évangéline,Granby,QC,J2G 8K1,"45.41549237742078, -72.7496430737538",Granby,QC,"Saturday, June 14, 2025"
TEST,Galeries Granby,40 Rue Évangéline,Granby,QC,J2G 8K1,"45.41549237742078, -72.7496430737538",Granby,QC,"Sunday, June 15, 2025"
TEST,Galeries Granby,40 Rue Évangéline,Granby,QC,J2G 8K1,"45.41549237742078, -72.7496430737538",Granby,QC,"Monday, June 16, 2025"
TEST,Carrefour Richelieu,600 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,QC,J3A 1M1,"45.32942288569581, -73.2811075449219",St-Jean sur Richelieu,QC,"Tuesday, June 17, 2025"
TEST,Carrefour Richelieu,600 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,QC,J3A 1M1,"45.32942288569581, -73.2811075449219",St-Jean sur Richelieu,QC,"Wednesday, June 18, 2025"
TEST,Carrefour Richelieu,600 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,QC,J3A 1M1,"45.32942288569581, -73.2811075449219",St-Jean sur Richelieu,QC,"Thursday, June 19, 2025"
TEST,Carrefour Richelieu,600 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,QC,J3A 1M1,"45.32942288569581, -73.2811075449219",St-Jean sur Richelieu,QC,"Friday, June 20, 2025"
TEST,Carrefour Richelieu,600 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,QC,J3A 1M1,"45.32942288569581, -73.2811075449219",St-Jean sur Richelieu,QC,"Saturday, June 21, 2025"
TEST,Carrefour Richelieu,600 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,QC,J3A 1M1,"45.32942288569581, -73.2811075449219",St-Jean sur Richelieu,QC,"Sunday, June 22, 2025"
TEST,Carrefour Richelieu,600 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,QC,J3A 1M1,"45.32942288569581, -73.2811075449219",St-Jean sur Richelieu,QC,"Monday, June 23, 2025"
